phi,O2,N2,fuel,CO,CO2,CH4,H2,oxygen,ethene,formaldehyde,propene,water,propadiene (allene),acetaldehyde,"1,3-butadiene",1-butene,acrolein,propanal,furan,cyclopentadiene,cyclopentene,cyclopentane,crotonaldehyde (trans),crotonaldehyde (cis),benzene,"1,2-epoxycyclopentane",toluene,cyclopentanone,cyclopent-2-enone,3-methylfuran,oxirane,h radical,hydroxy,hydroperoxy,peroxide
0.35,0.1,0.895,0.005,1822.8732974041236,440.5136431324746,97.83142431218312,200.75500974376135,94821.13328695735,505.6967026647501,242.9434053429138,18.07731080225534,3749.1245018792215,0.23114514378810405,9.89718366257353,19.25446675304738,6.095560181511195,137.7725248172941,0.9710405569517123,1.1399230765581645,252.18979884384268,1424.1726879072492,0.0034383527323977817,1.6932176930525906,1.6932176930525908,4.293857549651233,27.11793103338358,0.0008666027611853509,0.3787766706217504,24.32415272430315,0.0011700043678630524,5.413737866762453,0.0005970717153313868,0.00373195591814594,2.6435452475282304,93.82320321260838
0.31,0.112903226,0.882096774,0.005,1859.572639383985,445.78364388923785,89.9204444629472,188.8738048623092,107580.28932227415,487.3032897359553,241.93118089041448,16.512941902286514,3849.6784986509724,0.21195247844898357,9.456920031001896,18.536855719110495,5.181584713580749,130.41521404047515,0.9609507565182216,1.0241168342579345,242.67616601738723,1373.945588663571,0.003040975780968878,1.6567395289455717,1.6567395289455717,3.8399186854795446,27.525821283066538,0.0007366257917038464,0.3773795101742818,24.182573183766138,0.001060697894323925,5.507721099144661,0.0005821979313485806,0.003958577431194621,2.8709736462896407,103.89306714685002
0.28,0.125,0.87,0.005,1872.672881105243,444.0680766065124,83.04867534620465,178.4823911013087,119585.01186596142,468.35891927087044,239.02575842387654,15.317611063491096,3917.1248190566907,0.19942936480250129,9.030367825992473,18.017312026442287,4.518556137360819,124.61698857536878,0.946534527180207,0.9297405115555063,236.10747177815279,1339.9657212931502,0.002706873733316126,1.616479743681794,1.616479743681794,3.4785427987680673,27.793146555473562,0.0006440039379502264,0.37345773503049745,23.923452285571475,0.0009653939901696352,5.511088256846235,0.0005647258855263703,0.0041259657468909715,3.0407815866114953,111.5401559480411
0.25,0.14,0.855,0.005,1872.755316722761,437.0816770700292,75.44671382048972,166.77034544554837,134506.30224211045,444.7410623563369,234.1632881862488,14.09739284633658,3977.8983185557577,0.18846556768550443,8.524435074012008,17.52510601045546,3.8800437763466022,118.5617245617218,0.9268450295684976,0.8305666245129222,229.97113018588763,1308.4431712485825,0.00234998416877706,1.5650570194302014,1.565057019430201,3.105685267052009,28.022889744312188,0.0005566137858155843,0.3668177172147666,23.507572493373413,0.0008619927626726932,5.450590843144865,0.000541510271867749,0.004292717596737886,3.210002506985855,119.25102042692433
0.23,0.152173913,0.842826087,0.005,1865.142419058504,429.2791702602111,70.0014490658541,158.19856178260576,146635.02824363986,426.25375434068246,229.7567154643051,13.267471348129913,4014.673750600658,0.1820218161301597,8.143843260229662,17.217755315130077,3.469660025651617,114.36583390337839,0.9109827968618104,0.7624234452092847,226.0953740047411,1288.4958131151905,0.0021035794597605412,1.5242394771578776,1.5242394771578778,2.852696205805689,28.152672596897343,0.0005016070415050149,0.36072894699110825,23.127054878979784,0.0007899118078937027,5.371532149630189,0.0005226477706327485,0.004404365137504828,3.322639507603737,124.42526277448005
0.2,0.175,0.82,0.005,1841.2275864156775,412.46314425604476,61.30585036251648,144.1358415837287,169404.17159226522,394.1344602611146,221.2321109340583,11.993677384256047,4063.934660029971,0.17368780784217955,7.507898502472417,16.797967268741672,2.8788402062118634,107.79389762237777,0.883202730895651,0.6579950705245985,220.56631152818224,1259.7475031162226,0.0017283570344185548,1.4521372614934462,1.4521372614934462,2.468411400960462,28.308308135798054,0.00042434922607334193,0.34879301210494346,22.368232898929026,0.000678911862213929,5.189048398468571,0.0004888756723103514,0.004573951409598279,3.491767293188239,132.2485885283334
0.19,0.184210526,0.810789474,0.005,1829.6421751305472,405.4006894836635,58.27407219268107,139.11198677050288,178598.60862136132,382.1912628064217,217.8353403459004,11.560407720458736,4078.6615459621626,0.17127844706240375,7.27825435200131,16.67144033357721,2.688778847511527,105.51791555779018,0.8728582230933832,0.622740065149799,218.79150281299727,1250.394105121809,0.0016033531082657506,1.4248581568940795,1.4248581568940792,2.339235807657194,28.349086547076503,0.000400051466939712,0.3439855637867143,22.056624218982318,0.0006414839024933659,5.109808316657151,0.0004760521689294958,0.004631335594468848,3.5483273373129425,134.8791907666885
0.17,0.205882353,0.789117647,0.005,1800.4676470287918,388.9254560687143,52.02279641178926,128.5323479551268,200242.63098880652,356.33157909894226,210.1222917681216,10.679173413602236,4105.271843733175,0.16704324608514465,6.79146249956585,16.44275055990758,2.3193017695040887,100.8151233315117,0.8504156629273457,0.5517523990903861,215.33241430210262,1231.9093621503962,0.001356017968484735,1.3646707184040097,1.3646707184040097,2.0793683017745788,28.413447269130508,0.00035369711933590133,0.3329672546920037,21.32935678829038,0.0005664624227782757,4.921267613777928,0.00044785220413956305,0.004747811059654947,3.662038902315078,140.19376813341674
0.15,0.233333333,0.761666667,0.005,1762.385762128011,369.1043159588312,45.537830982500324,117.20605267864156,227671.70463993447,327.68615698077036,201.05835051622665,9.776063450300471,4127.545877788411,0.1636310102447613,6.266055989620754,16.252022326710378,1.964315330671709,95.87618372193765,0.8253248481275257,0.4803130498606153,211.97978829424844,1213.5883835759334,0.001115364396229364,1.295748281091552,1.295748281091552,1.817419743812369,28.455503772216662,0.00031037444846262964,0.31983694883971425,20.440899199696204,0.000491721203777181,4.689365793054907,0.0004159544881167043,0.004866960901658491,3.777095048115469,145.62060501986906
0.13,0.269230769,0.725769231,0.005,1713.9253755424916,345.65447216047056,38.84613718282,105.07970381168838,263553.20431161195,296.042205474049,190.45403408693286,8.847693439209861,4144.493089903271,0.1611020853836565,5.698491248206134,16.106275802133755,1.6241473479822106,90.64350012916422,0.7969113915118364,0.40862380105146884,208.712833314434,1195.2735048515501,0.0008854436585354182,1.2160329114331914,1.2160329114331916,1.5532174443439346,28.478650098009815,0.00027011141036577176,0.30420343797219795,19.358119479912144,0.0004178438896125384,4.409354512027029,0.0003799136818543407,0.0049890799068698696,3.8945686425415227,151.24992088334852
0.11,0.318181818,0.676818182,0.005,1652.9815817522592,318.279070624085,31.98974264569616,92.08913572978571,312494.20742993033,261.1558469336964,178.06137722135946,7.889566235542921,4154.539583909612,0.1595055139780565,5.083301274350355,16.011684212016544,1.299178175167459,85.03158178181177,0.7639026625583168,0.33688448933056897,205.4992666890934,1176.7940737825722,0.0006706959358584367,1.122510199759322,1.122510199759322,1.2866580496600197,28.491925089833423,0.00023289691114009795,0.28549141740407813,18.0392420118596,0.00034541096620254044,4.075217351403101,0.0003391516863751039,0.00511408404900659,4.016438284604542,157.26533640583318
0.1,0.35,0.645,0.005,1616.9233140705153,303.03674764270494,28.520267854140908,85.24671888798292,344309.40612581855,242.41359277619443,171.0965458336741,7.39746347485255,4156.241730362125,0.15905651778574847,4.755407642967331,15.984305716212639,1.1425727035014785,82.04422377344805,0.7449845429841471,0.30107143728406166,203.89441004139903,1167.4222466350677,0.0005705150009986034,1.069251400341782,1.069251400341782,1.1525813857771905,28.50044327642813,0.0002154102405228861,0.27471924915590634,17.275452449282263,0.00030992234464444733,3.8854871919075857,0.000316776105887694,0.005177487222006448,4.080141732652441,160.5276552335843
